track_name,artists,track_genre,energy,valence
Bloodstream,twocolors,house,0.715,0.59
BACK TO LIFE - TC/TC,twocolors;Kairos Grove,house,0.838,0.322
Feel It 2,twocolors;Georgie Keller,house,0.693,0.575
Break Up,twocolors;Pascal Letoublon,house,0.683,0.287
BACK TO LIFE - TC/TC,twocolors;Kairos Grove,house,0.838,0.322
Heavy Metal Love,twocolors,house,0.767,0.457
Break Up,twocolors;Pascal Letoublon,house,0.683,0.287
Two Caps,D.O.D,house,0.958,0.885
NOT YOURS - TC/TC,twocolors,house,0.853,0.134
Break Up,twocolors;Pascal Letoublon,house,0.683,0.287
Heavy Metal Love,twocolors,house,0.767,0.457
Lovefool,twocolors,house,0.767,0.204
Lovefool,twocolors,house,0.767,0.204
Heavy Metal Love,twocolors,house,0.767,0.457
Heavy Metal Love,twocolors,house,0.767,0.457
Sex,Cheat Codes;Kris Kross Amsterdam,house,0.691,0.186
On My Mind,Diplo;SIDEPIECE,house,0.731,0.635
Latch,Disclosure;Sam Smith,house,0.727,0.521
Love & War - Yellow Claw G-Funk Remix,Yellow Claw;Yade Lauren,house,0.74,0.827
Seve - Radio Edit,Tez Cadey,house,0.831,0.448
Angetenar,Rompasso,house,0.583,0.0535
Stupid Feelings,220 KID;LANY,house,0.778,0.756
In Your Arms (with X Ambassadors),ILLENIUM;X Ambassadors,house,0.806,0.112
Bella Ciao,Hardwell;Maddix,house,0.892,0.23
Lighter (feat. KSI),Nathan Dawe;KSI,house,0.837,0.356
Nights With You,Nicky Romero,house,0.745,0.612
Always,The Him,house,0.612,0.279
Ten Feet Tall,Afrojack;Wrabel,house,0.861,0.346
Reload - Radio Edit,Sebastian Ingrosso;Tommy Trash;John Martin,house,0.724,0.433
Tuesday (feat. Danelle Sandoval) - Radio Edit,Burak Yeter;Danelle Sandoval,house,0.624,0.702
Malibu,Virginia To Vegas;NOTD,house,0.653,0.624
Lordly - Instrumental Mix,Feder,house,0.596,0.472
Something,Martin Garrix;Breathe Carolina,house,0.939,0.152
Avem (The Aviation Theme),Alan Walker,house,0.527,0.0848
Your Song,Rita Ora,house,0.621,0.962
Power,Hardwell;KSHMR,house,0.907,0.21
Dark Light,VOLB3X;BeatsHoundz,house,0.714,0.0353
Moments - Ben Böhmer & Nils Hoffmann Remix,Kidnap;Leo Stannard;Ben Böhmer;Nils Hoffmann,house,0.524,0.283
Alors On Danse - DubDogz Remix,Stromae;Dubdogz,house,0.752,0.739
The Motto - Robin Schulz Remix,Tiësto;Ava Max;Robin Schulz,house,0.889,0.157
We Don't Care,Sigala;The Vamps,house,0.841,0.717
Sad Girls (feat. Rema),Clean Bandit;French The Kid;Rema,house,0.847,0.529
By Your Side (feat. Tom Grennan),Calvin Harris;Tom Grennan,house,0.96,0.811
Fade Away,Morgan Page;VIVID,house,0.703,0.172
Side Effect (feat. Au/Ra),Alok;Au/Ra,house,0.712,0.515
Your Side Of The Bed (feat. Eric Nam),Loote;Eric Nam,house,0.764,0.929
Heaven (feat. Sofia Quinn) - Club Mix,Fedde Le Grand;Robert Falcon;Sofia Quinn,house,0.963,0.0301
In the Dark,Purple Disco Machine;Sophie and the Giants,house,0.77,0.775
Atlas,Bicep,house,0.792,0.127
On My Mind,Disciples,house,0.845,0.783
Devils,Fedde Le Grand;Vince Freeman,house,0.813,0.233
Devils,Fedde Le Grand;Vince Freeman,house,0.813,0.233
Slow Song,The Knocks;Dragonette,house,0.743,0.843
On My Mind,Disciples,house,0.845,0.783
Sound the Alarm,The Knocks;Rivers Cuomo;Royal & the Serpent,house,0.788,0.774
On My Mind,Disciples,house,0.845,0.783
Thousand Lives,ARTY;Stadiumx;Jason Walker,house,0.951,0.161
Sound the Alarm,The Knocks;Rivers Cuomo;Royal & the Serpent,house,0.788,0.774
Jerusalema (Edit),Master KG;Nomcebo Zikode,house,0.545,0.87
Sound the Alarm,The Knocks;Rivers Cuomo;Royal & the Serpent,house,0.788,0.774
Sound the Alarm,The Knocks;Rivers Cuomo;Royal & the Serpent,house,0.788,0.774
Sound the Alarm,The Knocks;Rivers Cuomo;Royal & the Serpent,house,0.788,0.774
Fade Out Lines,The Avener;Phoebe Killdeer,house,0.7,0.665
Jerusalema (Edit),Master KG;Nomcebo Zikode,house,0.545,0.87
Fade Out Lines - The Avener Rework,The Avener;Phoebe Killdeer,house,0.693,0.687
Aisay Kaisay,Hasan Raheem;Abdullah Kasumbi,indie,0.428,0.401
"Manike (From ""Thank God"")",Yohani;Jubin Nautiyal;Tanishk Bagchi;Rashmi Virag;Surya Ragunaathan,indie,0.578,0.509
Gul,Anuv Jain,indie,0.294,0.342
I Wanna Be Yours,Arctic Monkeys,indie,0.417,0.479
Apocalypse,Cigarettes After Sex,indie,0.467,0.182
Aaj Na,Ritviz,indie,0.345,0.338
Bikhra,Abdul Hannan;Rovalio,indie,0.371,0.187
Nasha (Equals Sessions),Faridkot;Amar Jalal,indie,0.46,0.788
Roz Roz,The Yellow Diary;Shilpa Rao,indie,0.446,0.472
Formula,Labrinth,indie,0.664,0.226
Without Me,Halsey,indie,0.488,0.533
Choo Lo,The Local Train,indie,0.695,0.351
Make You Mine,PUBLIC,indie,0.799,0.638
Kasoor,Prateek Kuhad,indie,0.497,0.444
"Doobey (From ""Gehraiyaan"")",OAFF;Savera;Lothika;Kausar Munir,indie,0.669,0.359
Tuta Pull Wahan,Deepak Rathore Project,indie,0.283,0.284
Heat Waves,Glass Animals,indie,0.525,0.531
Without Me,Halsey,indie,0.488,0.533
BILLIE EILISH.,Armani White,indie,0.509,0.765
Cradles,Sub Urban,indie,0.586,0.624
Liggi,Ritviz,indie,0.667,0.688
Doobey,OAFF;Savera;Lothika;Kausar Munir,indie,0.669,0.359
Udd Gaye,Ritviz,indie,0.817,0.483
Love Me Like You Do,Ellie Goulding,indie,0.597,0.324
Heat Waves - Slowed,Glass Animals,indie,0.55,0.333
Baaraat,Ritviz;Nucleya,indie,0.449,0.606
Heat Waves,Glass Animals,indie,0.525,0.531
Baarishein,Anuv Jain,indie,0.124,0.19
Rangi Saari,Kavita Seth;Kanishk Seth,indie,0.685,0.268
Mazaak,Anuv Jain,indie,0.461,0.244
Chaand Baaliyan,Aditya A,indie,0.396,0.886
"Rangisari (From ""Jugjugg Jeeyo"")",Kanishk Seth;Kavita Seth,indie,0.758,0.319
Alag Aasmaan,Anuv Jain,indie,0.299,0.459
Riha,Anuv Jain,indie,0.148,0.4
Beggin',Måneskin,indie,0.8,0.589
Dil Mere,The Local Train,indie,0.473,0.572
Waqt Ki Baatein,Dream Note,indie,0.202,0.2
dooriyan,Zaeden,indie,0.593,0.475
"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,indie,0.606,0.275
Mishri,Anuv Jain,indie,0.159,0.184
socha na tha,Zaeden,indie,0.752,0.179
Aisi Raaton,Anupam Roy,indie,0.443,0.538
Queen of Hearts,Starla Edney,indie,0.682,0.462
Meri Baaton Mein Tu,Anuv Jain,indie,0.455,0.233
Iktara - Lofi Flip,Kavita Seth;Amitabh Bhattacharya;VIBIE,indie,0.52,0.179
Ra Ra Reddy I Am Ready,Lipsika;Aditya Iyengar,indie,0.903,0.699
Poovukkul Olindhirukkum - Jeans,Roshan Sebastian;Kevin Jason,indie,0.339,0.221
PS5 (with TOMORROW X TOGETHER & Alan Walker),salem ilese;TOMORROW X TOGETHER;Alan Walker,indie,0.642,0.54
Raja Raja Cholan - Rettai Vaal Kuruvi - Tamil,Roshan Sebastian;Robin Sebastian,indie,0.165,0.419
Rangisari,Kanishk Seth;Kavita Seth,indie,0.758,0.319
golden hour,JVKE,indie,0.593,0.153
Zakir,NAALAYAK,indie,0.508,0.327
Heat Waves,Glass Animals,indie,0.525,0.531
I Love You So,The Walters,indie,0.648,0.466
Freaks,Surf Curse,indie,0.941,0.407
Do I Wanna Know?,Arctic Monkeys,indie,0.532,0.405
Huzur (Reprise),Rusha & Blizza,indie,0.475,0.0399
Still Don't Know My Name,Labrinth,indie,0.63,0.313
505,Arctic Monkeys,indie,0.866,0.248
Tu Kahaan - 1 Min Music,OAFF;Lothika,indie,0.718,0.074
Him & I (with Halsey),G-Eazy;Halsey,indie,0.731,0.191
Beqaaboo,OAFF;Savera;Shalmali Kholgade;Kausar Munir,indie,0.663,0.511
Roz,Ritviz;Nucleya,indie,0.639,0.448
cold/mess,Prateek Kuhad,indie,0.477,0.283
Chalo Chalein,Ritviz;Seedhe Maut,indie,0.5,0.572
tere bina - Acoustic,Zaeden;Jonita Gandhi,indie,0.251,0.893
Sage,Ritviz,indie,0.412,0.356
Kasoor - Acoustic,Prateek Kuhad,indie,0.111,0.477
Hate Me (with Juice WRLD),Ellie Goulding;Juice WRLD,indie,0.768,0.759
The Night We Met,Lord Huron,indie,0.369,0.102
KTMBK,Zaeden;Hanita Bhambri,indie,0.435,0.836
Who Am I ?,Dinker kalvala,indie,0.742,0.922
"Gehraiyaan Title Track (From ""Gehraiyaan"")",OAFF;Savera;Lothika;Ankur Tewari,indie,0.299,0.193
Farq hai,Suzonn,indie,0.209,0.74
Alag Aasmaan (Acoustic),Anuv Jain,indie,0.103,0.668
Rangisari Lofi Mix,Kanishk Seth;Kavita Seth;Kedrock;Sd Style,indie,0.451,0.136
Walls Could Talk,Halsey,indie,0.423,0.571
Maula,Anuv Jain,indie,0.325,0.359
Tum Jab Paas,Prateek Kuhad,indie,0.344,0.471
Khoya,Zariya;Aseem,indie,0.539,0.413
Aaoge Tum Kabhi,The Local Train,indie,0.863,0.374
kya karoon?,Zaeden,indie,0.56,0.619
I WANNA BE YOUR SLAVE,Måneskin,indie,0.608,0.958
Mayakirriye,Anivee;Anirudh Ravichander,indie,0.669,0.548
Pataas Pilla,Sricharan Pakala;Anirudh Ravichander,indie,0.545,0.544
"Life of Pandu (From ""Thiru"")",Dinker kalvala;Sri Sai Kiran;Anirudh Ravichander,indie,0.661,0.546
Genesis (Intro),Zaeden,indie,0.68,0.151
Chaudhary,Mame Khan,indie,0.703,0.813
Pehli Baarish,Akanksha Bhandari,indie,0.342,0.574
Aaftaab,The Local Train,indie,0.391,0.418
Dil Dhadakne Do,Joi Barua;Suraj Jagan,indie,0.599,0.949
Chaand Baaliyan Duet,Aditya A;Ishita Parakh,indie,0.38,0.816
Tere Hi Hum,Prateek Kuhad,indie,0.305,0.489
Idhi Chala Baagundhi Le,Prashanth R Vihari;Sid Sriram,indie,0.74,0.446
Mad at Disney,salem ilese,indie,0.621,0.715
Pagal Iravai | Maraigirai,Pranav Das,indie,0.475,0.301
"Hrudayama (From ""Major - Telugu"")",Sricharan Pakala;Sid Sriram,indie,0.416,0.248
Baarish Ka Asar,Twin Strings,indie,0.63,0.227
Endhuko Pichi Pichi,Karunya,indie,0.851,0.652
Dekho Dekho,Saicharan;Ritesh G Rao;Chiranjeevi;Salman Khan,indie,0.968,0.476
Sofia,Clairo,indie,0.619,0.641
K.,Cigarettes After Sex,indie,0.4,0.327
Space Song,Beach House,indie,0.79,0.625
Why'd You Only Call Me When You're High?,Arctic Monkeys,indie,0.631,0.8
Go Fuck Yourself,Two Feet,indie,0.327,0.292
Tere Jeya Hor Disda,The Yellow Diary,indie,0.526,0.463
Tune Kaha,Prateek Kuhad,indie,0.763,0.431
So Good,Halsey,indie,0.627,0.311
Mount Everest,Labrinth,indie,0.428,0.44
"Me, Myself & I",G-Eazy;Bebe Rexha,indie,0.674,0.389
Jeet,Ritviz,indie,0.734,0.644
Nanchaku,Seedhe Maut;MC STAN,indie,0.66,0.443
Sun Lo Na (Raw),Suzonn,indie,0.178,0.632
Dooba Dooba,Silk Route,indie,0.562,0.533
Yaariyaan - Male Vocals,Mohan Kannan,indie,0.519,0.415
Cool Kids,Echosmith,indie,0.671,0.786
Heer Ranjha,Bhuvan Bam,indie,0.547,0.175
Journey Song,Anupam Roy;Shreya Ghoshal,indie,0.652,0.665
Khayaal,Arijit Anand;Ankita Barwad,indie,0.326,0.556
"Chaandaniya (From ""2 States"")",Mohan Kannan;Yashita Sharma,indie,0.546,0.401
"Rangarattinam - From ""Natchathiram Nagargiradhu""",Tenma;M.S Krsna;Gana Muthu;Sangita Santhosham;Kavitha Gopi;Karthik Manickavasakam;Arivu,indie,0.758,0.84
Main Bola Hey!,Karthik Rao,indie,0.33,0.499
Matkar Maya Ko Ahankar,Kabir Cafe,indie,0.517,0.614
Someone To You,BANNERS,indie,0.903,0.652
All I Need,Prateek Kuhad,indie,0.356,0.519
Heat Waves,Glass Animals,indie,0.525,0.531
Heat Waves,Glass Animals,indie,0.525,0.531
Heat Waves,Glass Animals,indie,0.525,0.531
Heat Waves,Glass Animals,indie,0.525,0.531
Heat Waves,Glass Animals,indie,0.525,0.531
Heat Waves,Glass Animals,indie,0.525,0.531
Heat Waves,Glass Animals,indie,0.525,0.531
Heat Waves,Glass Animals,indie,0.525,0.531
Heat Waves,Glass Animals,indie,0.525,0.531
Heat Waves,Glass Animals,indie,0.525,0.531
Heat Waves,Glass Animals,indie,0.525,0.531
Hate Me,Ellie Goulding;Juice WRLD,indie,0.791,0.744
Youth,Glass Animals,indie,0.718,0.786
Heat Waves,Glass Animals,indie,0.525,0.531
Easy Lover,Ellie Goulding;Big Sean,indie,0.817,0.446
Hate Me,Ellie Goulding;Juice WRLD,indie,0.791,0.744
Flux,Ellie Goulding,indie,0.415,0.393
Close To Me,Ellie Goulding;Diplo;Swae Lee,indie,0.75,0.475
Close To Me,Ellie Goulding;Diplo;Swae Lee,indie,0.75,0.475
Power,Ellie Goulding,indie,0.642,0.47
Starry Eyed,Ellie Goulding,indie,0.816,0.588
"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,indie,0.648,0.261
Lights - Single Version,Ellie Goulding,indie,0.802,0.791
Something In The Way You Move,Ellie Goulding,indie,0.804,0.359
"Still Falling For You - From ""Bridget Jones's Baby""",Ellie Goulding,indie,0.518,0.179
Notion,The Rare Occasions,indie,0.883,0.312
LAst dAy oN EaRTh,Tai Verdes,indie,0.553,0.359
Little Dark Age,MGMT,indie,0.712,0.62
Nasha (Equals Sessions),Faridkot;Amar Jalal,indie,0.46,0.788
Peace Of Mind,Lost Stories;KASYAP;Yashraj,indie,0.406,0.47
नalla Freestyle,Seedhe Maut;DJ Sa,indie,0.47,0.583
Shaayad,Taba Chake,indie,0.474,0.43
Noor,Lost Stories;Akanksha Bhandari;Zaeden,indie,0.718,0.545
Sunsetz,Cigarettes After Sex,indie,0.479,0.131
Lagda Na,Zaeden;Stunnah Beatz,indie,0.587,0.67
Mehfooz,Ritviz,indie,0.643,0.318
The Night We Met (feat. Phoebe Bridgers),Lord Huron;Phoebe Bridgers,indie,0.437,0.131
Way down We Go,KALEO,indie,0.505,0.337
Mai Ni Meriye,Lost Stories;Jonita Gandhi;Ashwin Adwani,indie,0.505,0.671
Aao Chalein,Taba Chake,indie,0.637,0.819
Mimmi,Ritviz,indie,0.546,0.303
Да да да - Jarico Remix,Tanir;Tyomcha;Jarico,indie,0.907,0.691
Gehraiyaan Title Track,OAFF;Savera;Lothika;Ankur Tewari,indie,0.299,0.193
Khoj (Passing By),When Chai Met Toast,indie,0.636,0.38
Tu Aisa Kaise Hai?,Osho Jain,indie,0.143,0.452
100 words,Prateek Kuhad,indie,0.44,0.575
Co2,Prateek Kuhad,indie,0.678,0.683
Kahaan Ho Tum,Prateek Kuhad,indie,0.393,0.72
Thandi Hawa,Ritviz,indie,0.558,0.514
Joy of Little Things,When Chai Met Toast,indie,0.611,0.208
Ari Ari,Ritviz;Nucleya,indie,0.676,0.394
Ocean,Anuv Jain,indie,0.237,0.606
"Dil Beparvah - The Dewarists, Season 5",Ankur Tewari;Prateek Kuhad;Dhruv Bhola;Nikhil Vasudevan,indie,0.391,0.355
Bezubaan,Anupam Roy,indie,0.56,0.168
Cloud 9,Beach Bunny,indie,0.929,0.902
Saansein,Prateek Kuhad,indie,0.518,0.374
Over You,Rishi Rich;Roach Killa;Kiranee,indie,0.834,0.604
Dhalti Rahe,Twin Strings,indie,0.327,0.196
Kahaani,Dream Note,indie,0.386,0.292
Chaandaniya,Mohan Kannan;Yashita Sharma,indie,0.546,0.401
INFERNO,Sub Urban;Bella Poarch,indie,0.611,0.637
Line Without a Hook,Ricky Montgomery,indie,0.652,0.507
Vayyarala,Karunya,indie,0.649,0.856
Let's Nacho,Nucleya;Benny Dayal;Badshah,indie,0.947,0.88
Hate Me,Ellie Goulding;Juice WRLD,indie,0.789,0.762
"Kasoor (From ""Dhamaka"") - Acoustic",Prateek Kuhad,indie,0.104,0.453
INFERNO,Sub Urban;Bella Poarch,indie,0.611,0.637
Yellow Paper Daisy,When Chai Met Toast,indie,0.442,0.687
Prom Queen,Beach Bunny,indie,0.797,0.751
Kannadi Koodum Kootti - Recreated Version,Sanah Moidutty,indie,0.403,0.622
Khudi,The Local Train,indie,0.79,0.539
Medley: Enthinu Veroru / Kalyana Then Nila,Roshan Sebastian,indie,0.159,0.25
"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,indie,0.648,0.261
Ohms,Deftones,indie,0.978,0.371
Ohms,Deftones,indie,0.978,0.371
Those Eyes,New West,indie,0.351,0.243
Homage,Mild High Club,indie,0.465,0.415
Sweet,Cigarettes After Sex,indie,0.511,0.115
Eternal Youth,RŮDE,indie,0.487,0.0454
Lights - Sped Up Version,Ellie Goulding;Speed Radio,indie,0.836,0.804
Coastline,Hollow Coves,indie,0.496,0.427
Fireflies,Owl City,indie,0.662,0.472
Remember That Night?,Sara Kays,indie,0.61,0.554
Zakir,NAALAYAK,indie,0.508,0.327
"Still Falling For You - From ""Bridget Jones's Baby""",Ellie Goulding,indie,0.518,0.18
Humara Ho Gaya,Osho Jain;Sanchi,indie,0.249,0.226
Kadam,Prateek Kuhad,indie,0.356,0.343
Pause,Prateek Kuhad,indie,0.277,0.435
Dhalti Rahe - Stripped.,Twin Strings,indie,0.159,0.447
Jeete Hain Chal,Kavita Seth,indie,0.6,0.471
Fall in Love with a Girl,Cavetown;beabadoobee,indie,0.511,0.39
Fall in Love with a Girl,Cavetown;beabadoobee,indie,0.511,0.39
Grocery Store,Cavetown,indie,0.555,0.437
Teenage Dirtbag,Cavetown;chloe moriondo,indie,0.373,0.476
Grocery Store,Cavetown,indie,0.555,0.437
Teenage Dirtbag,Cavetown;chloe moriondo,indie,0.373,0.476
Knocks Me Off My Feet,Stevie Wonder,indie,0.488,0.396
Saturn,Stevie Wonder,indie,0.485,0.211
What Christmas Means To Me,Stevie Wonder,indie,0.614,0.751
One Little Christmas Tree,Stevie Wonder,indie,0.377,0.717
The Little Drummer Boy,Stevie Wonder,indie,0.448,0.351
Silver Bells,Stevie Wonder,indie,0.336,0.549
What Christmas Means To Me - Single Version / Mono,Stevie Wonder,indie,0.7,0.799
One Little Christmas Tree,Stevie Wonder,indie,0.377,0.717
One Little Christmas Tree,Stevie Wonder,indie,0.377,0.717
One Little Christmas Tree,Stevie Wonder,indie,0.377,0.717
What Christmas Means To Me - Single Version / Mono,Stevie Wonder,indie,0.7,0.799
What Christmas Means To Me - Single Version / Mono,Stevie Wonder,indie,0.7,0.799
What Christmas Means To Me,Stevie Wonder,indie,0.614,0.751
Someday At Christmas,Stevie Wonder,indie,0.536,0.218
Someday At Christmas,Stevie Wonder,indie,0.514,0.222
What Christmas Means To Me - Single Version / Mono,Stevie Wonder,indie,0.7,0.799
Superstition,Stevie Wonder,indie,0.583,0.877
What Christmas Means To Me,Stevie Wonder,indie,0.614,0.751
What Christmas Means To Me,Stevie Wonder,indie,0.614,0.751
What Christmas Means To Me,Stevie Wonder,indie,0.614,0.751
Superstition - Single Version,Stevie Wonder,indie,0.745,0.859
Superstition - Single Version,Stevie Wonder,indie,0.745,0.859
Someday At Christmas,Stevie Wonder,indie,0.536,0.218
Someday At Christmas,Stevie Wonder,indie,0.536,0.218
One Little Christmas Tree,Stevie Wonder,indie,0.377,0.717
Someday At Christmas,Stevie Wonder,indie,0.536,0.218
What Christmas Means To Me,Stevie Wonder,indie,0.614,0.751
What Christmas Means To Me - Single Version / Mono,Stevie Wonder,indie,0.7,0.799
What Christmas Means To Me - Single Version / Mono,Stevie Wonder,indie,0.7,0.799
we fell in love in october,girl in red,indie,0.366,0.237
Deep End,Fousheé,indie,0.592,0.535
Cry,Cigarettes After Sex,indie,0.399,0.163
Maina,Seedhe Maut;Sez on the Beat,indie,0.435,0.176
Let's Nacho,Nucleya;Benny Dayal;Badshah,indie,0.947,0.88
Best Day Of My Life,American Authors,indie,0.902,0.538
Superstition,Stevie Wonder,indie,0.583,0.877
Blowin' In The Wind - Single Version,Stevie Wonder,indie,0.518,0.777
One Little Christmas Tree,Stevie Wonder,indie,0.377,0.717
Someday At Christmas,Stevie Wonder,indie,0.536,0.218
One Little Christmas Tree,Stevie Wonder,indie,0.377,0.717
What Christmas Means To Me - Single Version / Mono,Stevie Wonder,indie,0.7,0.799
One Little Christmas Tree,Stevie Wonder,indie,0.377,0.717
What Christmas Means To Me - Single Version / Mono,Stevie Wonder,indie,0.7,0.799
Someday At Christmas - Single Version / Mono,Stevie Wonder,indie,0.486,0.223
What Christmas Means To Me - Single Version / Mono,Stevie Wonder,indie,0.7,0.799
The Little Drummer Boy,Stevie Wonder,indie,0.448,0.351
The Little Drummer Boy,Stevie Wonder,indie,0.448,0.351
What Christmas Means To Me - Single Version / Mono,Stevie Wonder,indie,0.7,0.799
Silver Bells,Stevie Wonder,indie,0.336,0.549
What Christmas Means To Me,Stevie Wonder,indie,0.614,0.751
Silver Bells,Stevie Wonder,indie,0.336,0.549
The Little Drummer Boy,Stevie Wonder,indie,0.448,0.351
The Little Drummer Boy,Stevie Wonder,indie,0.448,0.351
Someday At Christmas,Stevie Wonder,indie,0.536,0.218
Superstition,Stevie Wonder,indie,0.583,0.877
What Christmas Means To Me,Stevie Wonder,indie,0.614,0.751
What Christmas Means To Me,Stevie Wonder,indie,0.614,0.751
What Christmas Means To Me - Single Version / Mono,Stevie Wonder,indie,0.7,0.799
Someday At Christmas - Single Version / Mono,Stevie Wonder,indie,0.486,0.223
One Little Christmas Tree,Stevie Wonder,indie,0.377,0.717
What Christmas Means To Me,Stevie Wonder,indie,0.614,0.751
What Christmas Means To Me,Stevie Wonder,indie,0.614,0.751
What Christmas Means To Me,Stevie Wonder,indie,0.614,0.751
Someday At Christmas,Stevie Wonder,indie,0.536,0.218
Superstition - Single Version,Stevie Wonder,indie,0.745,0.859
What Christmas Means To Me,Stevie Wonder,indie,0.614,0.751
One Little Christmas Tree,Stevie Wonder,indie,0.377,0.717
What Christmas Means To Me,Stevie Wonder,indie,0.614,0.751
Superstition - Single Version,Stevie Wonder,indie,0.745,0.859
Superstition - Single Version,Stevie Wonder,indie,0.745,0.859
Someday At Christmas,Stevie Wonder,indie,0.536,0.218
Superstition - Single Version,Stevie Wonder,indie,0.745,0.859
What Christmas Means To Me - Single Version / Mono,Stevie Wonder,indie,0.7,0.799
One Little Christmas Tree,Stevie Wonder,indie,0.377,0.717
What Christmas Means To Me - Single Version / Mono,Stevie Wonder,indie,0.7,0.799
Uptight (Everything's Alright) - Single Version,Stevie Wonder,indie,0.749,0.847
Someday At Christmas,Stevie Wonder,indie,0.536,0.218
What Christmas Means To Me - Single Version / Mono,Stevie Wonder,indie,0.7,0.799
Uptight (Everything's Alright) - Single Version,Stevie Wonder,indie,0.749,0.847
Put Your Records On,Ritt Momney,indie,0.491,0.151
Kaafizyada,Udbhav,indie,0.465,0.534
Good Looking,Suki Waterhouse,indie,0.558,0.267
YKWIM?,Yot Club,indie,0.537,0.228
When I R.I.P.,Labrinth,indie,0.551,0.444
this is what falling in love feels like,JVKE,indie,0.44,0.332
Are You Bored Yet? (feat. Clairo),Wallows;Clairo,indie,0.683,0.64
Bad Girls,M.I.A.,indie,0.912,0.343
Haaray,Abdul Hannan,indie,0.29,0.281
I Feel Like I'm Drowning,Two Feet,indie,0.577,0.235
Laung Gawacha,Nucleya;Avneet Khurmi,indie,0.9,0.415
Just You and I,Tom Walker,indie,0.696,0.544
Sathi,Ritviz;Nucleya,indie,0.625,0.666
Good Life (with G-Eazy & Kehlani),G-Eazy;Kehlani,indie,0.778,0.54
Peechay Hutt,Hasan Raheem;Justin Bibis;Talal Qureshi,indie,0.509,0.589
Heavenly,Cigarettes After Sex,indie,0.437,0.127
Firefly,When Chai Met Toast,indie,0.828,0.391
Pumped Up Kicks,Foster The People,indie,0.71,0.965
THE LONELIEST,Måneskin,indie,0.595,0.237
Kaari,Adarsh Rao,indie,0.462,0.704
Ajnabee,Bhuvan Bam,indie,0.646,0.345
A-O-K,Tai Verdes,indie,0.626,0.862
Jia,Omar Mukhtar,indie,0.336,0.357
Gasoline,Halsey,indie,0.58,0.319
"Uljhe Hue - From ""Uljhe Hue""",Osho Jain;Melissa Srivastava,indie,0.123,0.256
could you love me while i hate myself,Zeph,indie,0.406,0.551
Sasto Mutu,Sajjan Raj Vaidya,indie,0.538,0.369
Nanchaku,Seedhe Maut;MC STAN,indie,0.664,0.44
Risaune Bhaye,Sushant KC,indie,0.51,0.587
Doorie,Twin Strings,indie,0.293,0.133
Naganya Maya,Sajjan Raj Vaidya,indie,0.26,0.205
Anjaana Anjaani Ki Kahani,Nikhil D'Souza;Monali Thakur,indie,0.97,0.959
Chitthi Bhitra,Sajjan Raj Vaidya,indie,0.242,0.545
"I miss you, I’m sorry",Gracie Abrams,indie,0.455,0.151
Da Da Da - Remix by Mikis,Tanir;Tyomcha;Mikis,indie,0.967,0.891
"Pyaar Mein Tere (From ""Date with College Senior"")",Ashish Singh Rawat,indie,0.422,0.633
Na Kehna Tum,Dream Note,indie,0.361,0.22
Shyama Meghame - Reprised Version,Sanah Moidutty,indie,0.57,0.207
Hotel,Claire Rosinkranz,indie,0.656,0.949
Good Time,Owl City;Carly Rae Jepsen,indie,0.872,0.682
When We Feel Young,When Chai Met Toast,indie,0.7,0.319
Ola Olaala Ala,Karunya;Ranina Reddy,indie,0.457,0.732
When We Feel Young,When Chai Met Toast,indie,0.7,0.317
Kahan Woh Din Gaye,Dream Note,indie,0.393,0.186
Beyond My Dreams,Sunwoojunga,indie,0.352,0.269
Vennila Chandana Kinnam - Recreated Version,Sanah Moidutty,indie,0.267,0.312
Ropa De Bazar,Ed Maverick;Bratty,indie,0.196,0.143
Del río,Ed Maverick,indie,0.266,0.26
SKR,Zoé,indie,0.679,0.207
Fuentes de Ortiz,Ed Maverick,indie,0.159,0.189
Tek It - Sped Up,Cafuné,indie,0.95,0.377
KTMBK,Zaeden;Hanita Bhambri,indie,0.435,0.836
Black Out Days,Phantogram,indie,0.795,0.431
GO,Abdullah Siddiqui;Atif Aslam,indie,0.587,0.373
R U Mine?,Arctic Monkeys,indie,0.758,0.619
Always Forever,Cults,indie,0.742,0.36
You're Somebody Else,flora cash,indie,0.452,0.235
Nothing's Gonna Hurt You Baby,Cigarettes After Sex,indie,0.33,0.101
Meri Khamoshi Hai,Anupam Roy,indie,0.285,0.206
Maaeri,Palash Sen;Euphoria,indie,0.586,0.419
Chandamama,Ritviz,indie,0.374,0.349
Gumsum,Akanksha Bhandari,indie,0.137,0.309
Ghar,Bharat Chauhan,indie,0.174,0.0963
Safar,Bhuvan Bam,indie,0.728,0.411
Bhanai,Tribal Rain,indie,0.178,0.432
Kaisey Jiyun,The Local Train,indie,0.824,0.362
Burn,Ellie Goulding,indie,0.777,0.329
intezaar,Zaeden;somanshu,indie,0.489,0.548
kyun hota hai?,Tanmaya Bhatnagar,indie,0.769,0.389
Shor,Arijit Anand,indie,0.195,0.16
Train Song,Midival Punditz;Karsh Kale;Raghu Dixit,indie,0.684,0.87
Boba Tunnel,Anupam Roy,indie,0.537,0.397
I Love You So,The Walters,indie,0.648,0.466
