track_name,artists,track_genre,energy,valence
Dove,Cymande,afrobeat,0.475,0.428
The Traitor,Menahan Street Band,afrobeat,0.585,0.618
Last One Standing,Monophonics;Kelly Finnigan,afrobeat,0.576,0.66
Tu piel,Jorge Drexler,afrobeat,0.367,0.522
Segura,Amplexos;Digitaldubs;Leão Etíope do Méier;Lenine,afrobeat,0.533,0.365
Tomorrow,Jor'dan Armstrong,afrobeat,0.627,0.615
Take My Time,Breakestra;Choklate,afrobeat,0.884,0.883
SHE,Jor'dan Armstrong,afrobeat,0.692,0.614
Vaivén,Jorge Drexler,afrobeat,0.346,0.775
Papaya,QUITAPENAS,afrobeat,0.901,0.745
Rogers Nelson,Morbo y Mambo,afrobeat,0.536,0.845
Cool Love 3,Los Amigos Invisibles,afrobeat,0.489,0.648
Esto Con Eso,Calle 13,afrobeat,0.74,0.91
The Red Hill,The Bongo Hop;Dafuniks,afrobeat,0.788,0.871
Mapalé,La Cumbia Chicharra;Emilie Rambaud,afrobeat,0.633,0.888
Water No Get Enemy,Fela Kuti,afrobeat,0.926,0.883
Brothers On The Slide,Cymande,afrobeat,0.602,0.805
Clout,Jor'dan Armstrong,afrobeat,0.62,0.311
Llegaste Tarde,Los Amigos Invisibles,afrobeat,0.82,0.854
Tal Para Cual,Calle 13,afrobeat,0.871,0.773
Duck and Cover,Orgone,afrobeat,0.729,0.907
Una canción me trajo hasta aquí,Jorge Drexler,afrobeat,0.843,0.842
Cumbia Milagrosa,La Misa Negra,afrobeat,0.424,0.631
Direto de Camaçacity,Afrocidade,afrobeat,0.779,0.464
Feitiço,Samuca e a Selva,afrobeat,0.793,0.972
Arroz Con Frijoles,Grupo Fantasma,afrobeat,0.931,0.801
Disneylandia - Cara B,Jorge Drexler,afrobeat,0.295,0.564
Los De Atrás Vienen Conmigo,Calle 13,afrobeat,0.66,0.549
El Volcán,Juanafé,afrobeat,0.897,0.839
Pa' Congo,The Bongo Hop;Maikcel,afrobeat,0.951,0.762
Black Hills,The Budos Band,afrobeat,0.728,0.518
Mi Último Fracaso,Juanafé;La Flor del Recuerdo,afrobeat,0.332,0.305
Beautiful Baby,William Onyeabor,afrobeat,0.442,0.946
Canto para Siempre,Juanafé;Carmen Lienqueo,afrobeat,0.829,0.445
Es la Verdad,Los Amigos Invisibles,afrobeat,0.952,0.714
International,Lack Of Afro;Wax;Herbal T,afrobeat,0.736,0.63
Can You Get It,Mandrill,afrobeat,0.928,0.782
Orunmilá,Metá Metá,afrobeat,0.66,0.961
Lambe-Lambe,Samuca e a Selva;Illy,afrobeat,0.701,0.944
Afrorumbachilenera,Juanafé,afrobeat,0.745,0.432
Meet You In The Sunshine,The New Mastersounds;Eddie Roberts;Lamar Williams Jr.,afrobeat,0.833,0.732
Nauliza,BaianaSystem;Makavelli;Jay Mitta,afrobeat,0.942,0.736
País Tropical,Orquestra Brasileira de Música Jamaicana,afrobeat,0.77,0.964
Banano´s Bar,Plastilina Mosh,afrobeat,0.842,0.39
Anestesiada (feat. Kinky),Los Amigos Invisibles;Kinky,afrobeat,0.951,0.932
Memoria del cuero,Jorge Drexler,afrobeat,0.869,0.813
Aquí Nadie Esta Sano (feat. Los Auténticos Decadentes),Los Amigos Invisibles;Los Auténticos Decadentes,afrobeat,0.91,0.96
Saci (Remix),BaianaSystem;Tropkillaz,afrobeat,0.922,0.657
Muerte En Hawaii,Calle 13,afrobeat,0.588,0.879
Hard Up,The Bamboos,afrobeat,0.922,0.761
Maasai - Doctor Flake Remix,Kutiman;Doctor Flake,afrobeat,0.874,0.339
Fantastic Man,William Onyeabor,afrobeat,0.756,0.944
There's a New Day Coming,Menahan Street Band;Saundra Williams,afrobeat,0.507,0.494
Sticks & Stones,TJ Cream;Ozoro,afrobeat,0.634,0.574
Raggaxixe,Thiago França,afrobeat,0.73,0.773
Lead the Way,Sarah Téibo,afrobeat,0.807,0.488
Um samba pra John Coltrane,Thiago França,afrobeat,0.715,0.774
24/7,Nathanael,afrobeat,0.623,0.461
Pour la vie,Voilaaa;Pat Kalla,afrobeat,0.687,0.77
Le king m'a validé,Big Ty;Markis,afrobeat,0.93,0.954
More Mess on My Thing,The Poets Of Rhythm,afrobeat,0.869,0.962
Yègellé Tezeta,Mulatu Astatke,afrobeat,0.233,0.777
Mictlán,Timoneki,afrobeat,0.649,0.683
Like a Child - Remix,Sarah Téibo;Fred Hammond,afrobeat,0.811,0.417
Plan de Vuelo,Morbo y Mambo;Andres Nusser,afrobeat,0.688,0.395
Vampires,Voilaaa;Hawa;Fouley Badiaga,afrobeat,0.731,0.945
Si Estuvieras Aquí,Los Amigos Invisibles,afrobeat,0.569,0.626
Vivão (vinheta),Afrocidade,afrobeat,0.887,0.613
Guayabo,QUITAPENAS,afrobeat,0.827,0.911
Adiós Batata - Cerrero Dub Mix,Son Palenque;Cerrero;El León Pardo,afrobeat,0.703,0.487
The Wilhelm Scream,The Bamboos;Washington,afrobeat,0.621,0.402
Tujunga,Ikebe Shakedown,afrobeat,0.83,0.883
Why You Love Me,Nosa,afrobeat,0.886,0.587
Cold Sweat,The Mighty Imperials,afrobeat,0.619,0.897
Ham Gallery,The Poets Of Rhythm,afrobeat,0.848,0.641
Cerca del mar,Jorge Drexler,afrobeat,0.391,0.351
Oya,Metá Metá,afrobeat,0.742,0.368
La Carga,The Bongo Hop;Nidia Gongora,afrobeat,0.709,0.851
Water No Get Enemy,Voilaaa;Pat Kalla,afrobeat,0.646,0.936
Lord Of The Golden Baboon,Mandrill,afrobeat,0.845,0.586
Barbatana,BaianaSystem,afrobeat,0.778,0.385
Kinkinzazo,Plastilina Mosh,afrobeat,0.948,0.957
Chinchín,Juanafé,afrobeat,0.792,0.945
Club Tonight - Cara B,Jorge Drexler,afrobeat,0.268,0.62
Plastic Woman,Los Amigos Invisibles,afrobeat,0.684,0.926
Take 5 - Ao Vivo Na Casa De Francisca,Orquestra Brasileira de Música Jamaicana,afrobeat,0.444,0.624
Mundo Sem Memória,Abayomy Afrobeat Orquestra;Otto,afrobeat,0.878,0.751
El Lobo,Wganda Kenya,afrobeat,0.862,0.844
Afobado Peito Altivo,Samuca e a Selva,afrobeat,0.754,0.883
Reza Frevo,BaianaSystem;Thiago França,afrobeat,0.98,0.348
Monopólio,BaianaSystem,afrobeat,0.93,0.785
El sur del sur,Jorge Drexler,afrobeat,0.385,0.26
Okay,Limoblaze;Ada Ehi,afrobeat,0.751,0.834
Dance the Body Music,Osibisa,afrobeat,0.831,0.973
Yawa Dey,Nero X,afrobeat,0.634,0.824
Road Song,Ikebe Shakedown,afrobeat,0.735,0.727
"Hard Talk, Pt. 2",TJ Cream;Marko,afrobeat,0.615,0.605
I Do It,Angeloh;S.O,afrobeat,0.493,0.528
Come on Home,Lijadu Sisters,afrobeat,0.501,0.914
Monsieur le Maire de Niafunké,Ali Farka Touré;Toumani Diabaté,afrobeat,0.427,0.376
Tezeta,Mulatu Astatke,afrobeat,0.254,0.541
Soukora (with Ry Cooder),Ali Farka Touré,afrobeat,0.328,0.695
Brown Wind and Fire,Brownout,afrobeat,0.614,0.825
Valle Moreno,QUITAPENAS,afrobeat,0.847,0.852
Silencio,Jorge Drexler,afrobeat,0.568,0.127
Adará,Abayomy Afrobeat Orquestra;Orlando Julius,afrobeat,0.9,0.664
Tu voyeur,Jorge Drexler,afrobeat,0.355,0.705
Happy,Speedometer,afrobeat,0.613,0.868
Incompletos,Caê,afrobeat,0.514,0.65
Influence of Worship,Eddie Neblett,afrobeat,0.702,0.711
Hang Loose,Mandrill,afrobeat,0.797,0.935
Tu n'as pas de voiture,Voilaaa;Pat Kalla,afrobeat,0.72,0.901
Asas,OQuadro;Jorge Du Peixe,afrobeat,0.636,0.813
Ivory and Blue - Reprise,Menahan Street Band,afrobeat,0.84,0.962
Pinga Fogo,Nomade Orquestra,afrobeat,0.827,0.809
Lua Branca,Afrocidade;Luedji Luna,afrobeat,0.858,0.69
Adiós Nonino,São Paulo Ska Jazz;Ken Stewart,afrobeat,0.673,0.617
La huella de tu mirada,Jorge Drexler,afrobeat,0.371,0.589
Não Existe Amor em SP (Instrumental),Criolo,afrobeat,0.35,0.31
Llueve,Jorge Drexler,afrobeat,0.471,0.0765
WILIN',Jor'dan Armstrong,afrobeat,0.517,0.529
Slide Show,El Michels Affair,afrobeat,0.716,0.874
Lontano lontano - Cara B,Jorge Drexler,afrobeat,0.344,0.473
Aropador,Plastilina Mosh,afrobeat,0.506,0.397
This Song's For You,El Michels Affair,afrobeat,0.517,0.326
Turn and Burn,The Budos Band,afrobeat,0.833,0.652
Até de Manhã,Afrocidade,afrobeat,0.83,0.364
Maleducao,Juanafé,afrobeat,0.681,0.807
Danny Trejo,Plastilina Mosh,afrobeat,0.968,0.756
Deep in the Sand,The Budos Band,afrobeat,0.864,0.486
Avi-Vo - Remastered,Lafayette Afro Rock Band,afrobeat,0.868,0.693
La Dormida,Juanafé,afrobeat,0.491,0.659
Sorry Sorry - Old School Afro Dub,Femi Kuti,afrobeat,0.871,0.618
Passeando em Mim,Samuca e a Selva,afrobeat,0.722,0.552
Logun,Metá Metá,afrobeat,0.868,0.913
Ali Bombaye (Zaire Chant) I,Mandrill;Michael Masser,afrobeat,0.967,0.725
Sabrina (feat. Oscar D'León),Los Amigos Invisibles;Oscar D'León,afrobeat,0.885,0.826
Aquamosh,Plastilina Mosh,afrobeat,0.728,0.509
Criado Mudou,BaianaSystem,afrobeat,0.704,0.112
For Me,Limoblaze;Marizu,afrobeat,0.719,0.719
Batom,ATR;Luedji Luna,afrobeat,0.508,0.585
Utrus Horas,Orchestra Baobab,afrobeat,0.266,0.617
Ring the Alarm,ST-Saint;Mark Asari;Reblah;678NATH;Raptist & Marko;Leslie Skye;Zelijah & Konola;Gtay;Nizzy Nath;JL Poleon,afrobeat,0.787,0.747
Fill My Cup,Angeloh,afrobeat,0.704,0.489
Authentic,A Mose;TBabz,afrobeat,0.499,0.612
Spies Are Watching Me,Voilaaa;Sir Jean,afrobeat,0.708,0.949
Mbila - João Selva Remix,Les Mamans du Congo;RROBIN;João Selva,afrobeat,0.769,0.606
Contra el Sol,Ocote Soul Sounds,afrobeat,0.854,0.961
Rejoice,Oba Reengy;Yoski,afrobeat,0.557,0.439
Que Tumba,Romperayo,afrobeat,0.613,0.964
Uiyi Guaye,Calle 13,afrobeat,0.783,0.767
Pernas Voadoras,Orquestra Voadora,afrobeat,0.62,0.763
Blow My Mind - Spanish Remix,Limoblaze;Ada Betsabe;Principal,afrobeat,0.594,0.879
blanco nigeria,Morbo y Mambo,afrobeat,0.694,0.745
Safe in You,Sarah Téibo;Tneek,afrobeat,0.778,0.514
Le mariage forcé,Star Feminine Band,afrobeat,0.752,0.776
Comfort Me,Rehmahz;Asha Elia,afrobeat,0.625,0.766
Tema,Victor Rice,afrobeat,0.664,0.872
Agoya,The Souljazz Orchestra,afrobeat,0.88,0.783
Boga Canoero,Ondatrópica,afrobeat,0.68,0.959
Juaneco Y La Negra,Thee Commons,afrobeat,0.886,0.828
Shattered Winds,The Budos Band,afrobeat,0.826,0.685
Engasga Gato,Kiko Dinucci e Bando Afro Macarrônico,afrobeat,0.606,0.845
La luna de espejos,Jorge Drexler,afrobeat,0.225,0.429
Simigwa-Do,Gyedu-Blay Ambolley,afrobeat,0.812,0.748
Is yeelyel,The Souljazz Orchestra,afrobeat,0.805,0.914
Haja Axé,Samuca e a Selva;Onã,afrobeat,0.722,0.848
Could've Been So Good,The New Mastersounds;Eddie Roberts,afrobeat,0.675,0.748
Get It Right,Breakestra,afrobeat,0.962,0.872
Curiche,Newen Afrobeat,afrobeat,0.711,0.861
Shame,William Onyeabor,afrobeat,0.448,0.749
Budos Dirge,The Budos Band,afrobeat,0.877,0.814
Freak Out,Jackie Mittoo,afrobeat,0.635,0.956
You Should Know,Jor'dan Armstrong,afrobeat,0.616,0.275
Closer to Me,Lack Of Afro;Roxie Ray,afrobeat,0.902,0.893
Reppirt Yad,The Budos Band,afrobeat,0.511,0.611
Polvo de Inti,Newen Afrobeat,afrobeat,0.847,0.795
Mr. P-Mosh,Plastilina Mosh,afrobeat,0.642,0.477
Count It,Jor'dan Armstrong,afrobeat,0.858,0.55
El Sirenito,Plastilina Mosh,afrobeat,0.898,0.875
La aparecida,Jorge Drexler,afrobeat,0.372,0.313
Mizin,Ebo Taylor,afrobeat,0.841,0.891
Pa'l Norte - Beauty Brain Remix,Calle 13,afrobeat,0.835,0.8
Reggae Rock,Jackie Mittoo,afrobeat,0.451,0.886
El Que Te Quiere Te Quiere,Juanafé,afrobeat,0.904,0.783
Ora Iê Iê O,Metá Metá,afrobeat,0.815,0.964
Todo se transforma,Jorge Drexler,afrobeat,0.488,0.682
Villa,El Michels Affair,afrobeat,0.733,0.377
Ojah Awake,Osibisa,afrobeat,0.709,0.816
Love,Greyboy;Nino Moschella,afrobeat,0.414,0.581
You Are My Heart,Rex Williams,afrobeat,0.681,0.604
Anbessa,Akalé Wubé;Manu Dibango,afrobeat,0.473,0.645
Old Engine Oil,The Budos Band,afrobeat,0.91,0.322
Amoureux,Ilover,afrobeat,0.859,0.867
Your Love,Limoblaze;Dj Horphuray,afrobeat,0.719,0.958
Bra,Cymande,afrobeat,0.769,0.891
Like a Child,Sarah Téibo;Jason Nicholson-Porter;Tehillah Daniels,afrobeat,0.703,0.611
Bs80,Morbo y Mambo,afrobeat,0.783,0.77
Bim-Bim-Bim,Caê,afrobeat,0.76,0.895
Bonde (with Ry Cooder),Ali Farka Touré,afrobeat,0.532,0.553
Never Leave Me,Sarah Téibo,afrobeat,0.558,0.547
Revoar,Orquestra Voadora,afrobeat,0.744,0.963
Original Joy,TBabz;Naffymar,afrobeat,0.502,0.59
Ginga Ponteiro in Versão,Nomade Orquestra,afrobeat,0.677,0.875
Tell Somebody Bout Jesus,Jaron Nurse,afrobeat,0.612,0.722
Abre-Caminho,Bantunagojeje,afrobeat,0.73,0.815
KNUCKLEHEAD,The Sound Stylistics,afrobeat,0.897,0.942
Sniffin' & Snatchin',The Soul Snatchers,afrobeat,0.862,0.682
Pas la peine,Vaudou Game,afrobeat,0.788,0.8
Santa Bamba,Kiko Dinucci e Bando Afro Macarrônico,afrobeat,0.463,0.828
Posed To Be - Instrumental,Breakestra,afrobeat,0.864,0.687
Duas de Cinco,Criolo,afrobeat,0.718,0.514
Subirusdoistiozin (Instrumental),Criolo,afrobeat,0.385,0.448
Tuntuna Rebajada,Romperayo,afrobeat,0.713,0.934
Al Otro Lado Del Río (342 Amazônia ao Vivo no Circo Voador),Jorge Drexler,afrobeat,0.435,0.535
Femme africaine,Star Feminine Band,afrobeat,0.834,0.871
The Importance of Elsewhere,Lack Of Afro,afrobeat,0.727,0.826
Mjlm,Plastilina Mosh,afrobeat,0.854,0.792
Jussara,Samuca e a Selva,afrobeat,0.685,0.967
The Proposition,The Budos Band,afrobeat,0.905,0.579
Amendoim Pão de Mel,BaianaSystem,afrobeat,0.855,0.698
Aduna Diaroul Niawo,Orchestra Baobab,afrobeat,0.6,0.816
Story,Greatman Takit,afrobeat,0.849,0.808
Georgie Famous,The New Mastersounds;Eddie Roberts,afrobeat,0.804,0.589
Reflertar,Samuca e a Selva,afrobeat,0.478,0.386
Burundanga,Los Amigos Invisibles,afrobeat,0.914,0.727
Fractura de escafoides tarsiano derecho - Cara B,Jorge Drexler,afrobeat,0.442,0.709
Mark of the Unnamed,The Budos Band,afrobeat,0.797,0.795
Instant Coffee (feat. Kyle Hollingsworth),Euforquestra;Kyle Hollingsworth,afrobeat,0.777,0.792
You Mess Me Up,The New Mastersounds,afrobeat,0.995,0.921
Systema Fobica,BaianaSystem;BNegão,afrobeat,0.63,0.343
Cotidiano,Orquestra Brasileira de Música Jamaicana,afrobeat,0.661,0.96
Henry the Great,Jackie Mittoo,afrobeat,0.5,0.711
All Day Today,Los Amigos Invisibles,afrobeat,0.932,0.82
La Vuelta Al Mundo,Calle 13,afrobeat,0.538,0.779
Nomalizo,Letta Mbulu,afrobeat,0.41,0.653
Victory,Eben,afrobeat,0.697,0.879
Sabu Yerkoy,Ali Farka Touré;Toumani Diabaté,afrobeat,0.364,0.697
Move on Up,The Dynamics,afrobeat,0.709,0.969
Zombie,Fela Kuti,afrobeat,0.942,0.574
Dram,Ikebe Shakedown,afrobeat,0.765,0.736
Murkit Gem,El Michels Affair;Piya Malik,afrobeat,0.632,0.566
Gimme Some Lovin',Matata,afrobeat,0.658,0.961
Snake Pit - Stove Mix,Jungle Fire,afrobeat,0.716,0.87
Rock It,The Dynamics,afrobeat,0.824,0.902
Musica Alegre,Buyepongo,afrobeat,0.736,0.872
Mandjou,Voilaaa;Lass,afrobeat,0.801,0.908
Tranquilidad,QUITAPENAS,afrobeat,0.904,0.932
Increase Comes From You,Oba Reengy,afrobeat,0.37,0.549
Magic Fever,Plastilina Mosh,afrobeat,0.808,0.556
A Time For,Lack Of Afro;Wayne Gidden,afrobeat,0.673,0.835
Unqualified,Ikebe Shakedown,afrobeat,0.907,0.866
Africa Havana Paris,Ricardo Lemvo,afrobeat,0.629,0.932
Mami Te Extraño,Los Amigos Invisibles,afrobeat,0.561,0.808
Conga - Remastered,Lafayette Afro Rock Band,afrobeat,0.83,0.602
Before,The New Mastersounds;Eddie Roberts;Lamar Williams Jr.,afrobeat,0.549,0.629
Rainha das Cabeças,Kiko Dinucci e Bando Afro Macarrônico,afrobeat,0.736,0.937
Topo do Mundo,Afrocidade,afrobeat,0.863,0.676
Bogotá (Instrumental),Criolo,afrobeat,0.882,0.872
La trama y el desenlace,Jorge Drexler,afrobeat,0.49,0.72
Aquecimento Caboclo Roxo,Foli Griô Orquestra;DJ Vinimax;Cebolinha do Passinho,afrobeat,0.79,0.867
Boom Boom Tarará,Ricardo Lemvo;Makina Loca,afrobeat,0.871,0.961
Malaria,Ondatrópica,afrobeat,0.798,0.906
Back in Business,Lack Of Afro;Wax;Herbal T,afrobeat,0.925,0.898
Naranjada,Plastilina Mosh,afrobeat,0.886,0.814
Sabbath Bloody Sabbath,Brownout;Brown Sabbath;Aaron Behrens,afrobeat,0.786,0.724
Toll Free,Plastilina Mosh,afrobeat,0.722,0.889
Cántaros,Newen Afrobeat,afrobeat,0.63,0.855
An Epic Story,Mulatu Astatke;The Heliocentrics,afrobeat,0.672,0.584
Miracle,Jor'dan Armstrong;Lowell Pye,afrobeat,0.68,0.224
El Baile Del Sobón,Los Amigos Invisibles,afrobeat,0.92,0.68
Chama Arteira,Samuca e a Selva,afrobeat,0.731,0.62
Lucro/Descomprimindo (Mulú Remix),BaianaSystem;Mulú,afrobeat,0.607,0.187
The Moon and The Sun,William Onyeabor,afrobeat,0.838,0.849
Afroman,Plastilina Mosh,afrobeat,0.883,0.783
Canette - Bosq Remix,Pat Kalla;Le Super Mojo;Bosq,afrobeat,0.699,0.941
Águas de Março,Orquestra Brasileira de Música Jamaicana,afrobeat,0.498,0.896
Mi Linda,Los Amigos Invisibles,afrobeat,0.897,0.897
La Perla (feat. Rubén Blades & La Chilinga),Calle 13;Rubén Blades;La Chilinga,afrobeat,0.681,0.968
"Multi-Viral (feat. Julian Assange, Tom Morello & Kamilya Jubran)",Calle 13;Julian Assange;Tom Morello;Kamilya Jubran,afrobeat,0.963,0.656
Oranian,Metá Metá,afrobeat,0.561,0.701
Gold,Limoblaze;Ada Ehi,afrobeat,0.719,0.699
Jesus at the Centre,Eben,afrobeat,0.557,0.11
4:ME,ST-Saint,afrobeat,0.671,0.593
Unathi,El Michels Affair;Piya Malik,afrobeat,0.65,0.826
56,Ali Farka Touré;Toumani Diabaté,afrobeat,0.411,0.471
Many Are Called,TJ Cream;Edz,afrobeat,0.722,0.941
Mulato,Iconili,afrobeat,0.752,0.832
La Negra,Hektombe,afrobeat,0.683,0.594
Mercy,Sharyn,afrobeat,0.434,0.267
Woso,Qyubi,afrobeat,0.619,0.684
"Latinoamérica (feat. Totó la Momposina, Susana Baca & Maria Rita)",Calle 13;Totó La Momposina;Susana Baca;Maria Rita,afrobeat,0.805,0.866
River,Eddie Neblett,afrobeat,0.704,0.865
La Mura,Victor Rice,afrobeat,0.608,0.975
After Laughter Comes Tears,The Dynamics,afrobeat,0.358,0.78
Cash and Carry - Remix,BANTU;Megaloh;Ghanaian Stallion,afrobeat,0.814,0.784
Rita,La Cumbia Chicharra,afrobeat,0.434,0.946
Nothing Can Stop Us,Soothsayers,afrobeat,0.758,0.911
EMOTIONS,Jor'dan Armstrong,afrobeat,0.572,0.397
Tomowa,Voilaaa;Renaud Bilombo,afrobeat,0.75,0.964
Spies Are Watching Me - Patchworks Remix,Voilaaa;Sir Jean;Patchworks,afrobeat,0.671,0.961
Asi No Se Puede Muchaches,Romperayo,afrobeat,0.885,0.832
Evolui (Bem Aventurados),OQuadro,afrobeat,0.772,0.922
Pi-di-di-di,Calle 13,afrobeat,0.676,0.64
Vuela Junto a Mí,Newen Afrobeat,afrobeat,0.904,0.85
Canoeiro (vinheta),Afrocidade;Nildes Bomfim,afrobeat,0.92,0.4
Walk 4 Ground,Gyedu-Blay Ambolley,afrobeat,0.728,0.822
Exu,Metá Metá,afrobeat,0.507,0.611
That Woman (Congo Sanchez Remix) [feat. Alan Evans],Euforquestra;Alan Evans,afrobeat,0.721,0.792
Chicha Negra,Money Chicha,afrobeat,0.853,0.937
Tame the Beats,Ikebe Shakedown,afrobeat,0.744,0.977
Nowa - Radio Edit,The Bongo Hop;Maikcel,afrobeat,0.919,0.96
Deeper and Deeper,Jackie Mittoo,afrobeat,0.593,0.536
Trail of Tears,The Budos Band,afrobeat,0.641,0.604
I'm Wit It,Jor'dan Armstrong,afrobeat,0.587,0.55
Nación Nueva,Newen Afrobeat,afrobeat,0.75,0.705
Son de la Loma,Manu Dibango;Cuarteto Patria,afrobeat,0.741,0.936
Che Revolution (feat. La Dame Blanche),El Hijo De La Cumbia;La Dame Blanche,afrobeat,0.919,0.155
Só,Samuca e a Selva,afrobeat,0.84,0.734
Higher,Jor'dan Armstrong,afrobeat,0.888,0.625
Only Now - Bosq Remix,Warsaw Afrobeat Orchestra;Bosq,afrobeat,0.917,0.747
Era de amar,Jorge Drexler,afrobeat,0.632,0.792
Five Thirty,Ernest Ranglin,afrobeat,0.279,0.41
O Trem Azul,Samuca e a Selva;Liniker,afrobeat,0.458,0.569
Fiesta de Locos,Calle 13,afrobeat,0.922,0.712
Groupie,Los Amigos Invisibles,afrobeat,0.756,0.702
Encendedor,Plastilina Mosh,afrobeat,0.855,0.816
On the Border,The New Mastersounds,afrobeat,0.934,0.879
Warbé,Ali Farka Touré;Toumani Diabaté,afrobeat,0.247,0.373
Gri Gri Bá Dön,Höröyá,afrobeat,0.837,0.493
Tearz,El Michels Affair;Lee Fields;The Shacks,afrobeat,0.382,0.454
Doudou,Ali Farka Touré;Toumani Diabaté,afrobeat,0.397,0.69
Savane,Ali Farka Touré,afrobeat,0.282,0.504
Be Mankan,Ali Farka Touré;Toumani Diabaté,afrobeat,0.206,0.483
Atomic Bomb - William Onyeabor vs. Hot Chip,William Onyeabor;Hot Chip,afrobeat,0.56,0.78
La Crema,Calle 13,afrobeat,0.748,0.722
By My Side,Rehmahz;Oba Reengy,afrobeat,0.629,0.755
Anyway,Sharyn,afrobeat,0.31,0.324
The Waddle,Lefties Soul Connection,afrobeat,0.837,0.813
Stay Here,Marizu,afrobeat,0.441,0.665
Tiê,Sambabook;Criolo,afrobeat,0.516,0.858
Hard Talk,TJ Cream;Marko,afrobeat,0.569,0.546
Se Vale To-To,Calle 13,afrobeat,0.739,0.429
Paisaje lunar,Jorge Drexler,afrobeat,0.503,0.664
Let Jesus Row,J Prince,afrobeat,0.83,0.809
Allema Timba,Alogte Oho & His Sounds of Joy,afrobeat,0.458,0.945
Save Me From Myself,Oba Reengy,afrobeat,0.657,0.364
Beetham Highway Ride,Bacao Rhythm & Steel Band,afrobeat,0.758,0.902
Good Vibration - Village Cuts Remix,Soothsayers;Village Cuts,afrobeat,0.676,0.602
Tacutun,Romperayo,afrobeat,0.671,0.601
Mandrill,Mandrill,afrobeat,0.734,0.689
Palermo's Grunch,Los Pirañas,afrobeat,0.871,0.888
Chalupa,Jungle Fire,afrobeat,0.808,0.931
Noma Themba,Letta Mbulu,afrobeat,0.411,0.532
Atómico - Felipe Gordon Remix - Single Edit,Jungle Fire;Felipe Gordon,afrobeat,0.816,0.715
la espada de cadorna,Morbo y Mambo,afrobeat,0.845,0.706
Des promesses,Voilaaa;Pat Kalla,afrobeat,0.785,0.833
The Ghost,The Bamboos,afrobeat,0.763,0.713
Rusty,Lack Of Afro,afrobeat,0.973,0.898
Look at the Smile,Pacific Express;Jonathan Bulter,afrobeat,0.638,0.958
Confirm,A Mose;Nolly,afrobeat,0.576,0.642
Do You Want a Man - Heaven & Hell Remix,William Onyeabor;The Vaccines;John Hill;Rich Costey,afrobeat,0.921,0.816
Escape from the Catacombs,The Sorcerers,afrobeat,0.721,0.831
Ocidentes Acontecem,Nomade Orquestra;Edgar,afrobeat,0.743,0.471
Si Tu Me Quisieras,Juanafé;La Flor del Recuerdo,afrobeat,0.53,0.726
Carnaval,Manu Dibango;Cuarteto Patria,afrobeat,0.739,0.927
Cumbia Del Sol,Thee Commons,afrobeat,0.914,0.944
Novos Mundos,Afrocidade,afrobeat,0.88,0.752
I Sold My Heart to the Junkman,Orgone;Cyril Neville,afrobeat,0.672,0.819
Soleil Couchant,The Souljazz Orchestra,afrobeat,0.831,0.92
Motives - What Have We Come Here to Do Church?,Eddie Neblett,afrobeat,0.698,0.661
Ja Fun Mi - Instrumental,King Sunny Ade,afrobeat,0.683,0.833
Qué Sabemos,Newen Afrobeat,afrobeat,0.799,0.775
Baile De Los Pobres,Calle 13,afrobeat,0.82,0.427
Drum Song,Jackie Mittoo,afrobeat,0.415,0.637
Imensidão,Samuca e a Selva,afrobeat,0.803,0.791
Las Lycras del Avila,Los Amigos Invisibles,afrobeat,0.624,0.734
Mostro,Los Amigos Invisibles,afrobeat,0.799,0.798
Ojos Color Sol (feat. Silvio Rodríguez),Calle 13;Silvio Rodríguez,afrobeat,0.443,0.452
La Que Me Gusta,Los Amigos Invisibles,afrobeat,0.833,0.549
My Prayer (Yahweh),CalledOut Music,afrobeat,0.31,0.563
I Don't Wanna Stop,The Bamboos,afrobeat,0.775,0.962
Use Me,Angeloh,afrobeat,0.491,0.877
Un Beso de Desayuno,Calle 13,afrobeat,0.854,0.786
Vuelo Antillano,La BOA,afrobeat,0.735,0.95
Love Like This - 45 Edit,Bacao Rhythm & Steel Band,afrobeat,0.837,0.969
Suffer,IFÁ;Okwei V. Odili,afrobeat,0.748,0.963
Axé!,IFÁ;Okwei V. Odili,afrobeat,0.728,0.965
Forgiveness,Eddie Neblett,afrobeat,0.594,0.73
Kaiso Noir (Bonus Track),Bacao Rhythm & Steel Band,afrobeat,0.618,0.964
Thunderbird,Whitefield Brothers,afrobeat,0.978,0.744
Into the Void,Brownout;Brown Sabbath,afrobeat,0.729,0.415
Playa Azul,Los Amigos Invisibles,afrobeat,0.745,0.704
Eru,Abayomy Afrobeat Orquestra,afrobeat,0.906,0.84
Something,Los Amigos Invisibles,afrobeat,0.714,0.77
Domingo Echao,Los Amigos Invisibles,afrobeat,0.457,0.672
Pangeia,BaianaSystem;Mateus Aleluia,afrobeat,0.631,0.686
Yennicita,El Michels Affair,afrobeat,0.682,0.397
C'est le voyage,Voilaaa,afrobeat,0.806,0.941
Nasty Hats,Orgone,afrobeat,0.82,0.962
It's Your Thing / Hey Pocky a-Way,Lefties Soul Connection,afrobeat,0.882,0.842
Stimela (Coal Train) - Black Coffee Remix,Hugh Masekela;Black Coffee,afrobeat,0.942,0.735
Obatalá,Abayomy Afrobeat Orquestra,afrobeat,0.773,0.469
