track_name,artists,track_genre,energy,valence
The Flash Theme (At the Speed of Force),Samuel Kim,anime,0.64,0.158
Bouto,Eve,anime,0.774,0.705
帰りたくなったよ,Ikimonogakari,anime,0.531,0.357
AOTF-s1,Hiroyuki Sawano,anime,0.67,0.126
Nonsense Bungaku,Eve,anime,0.941,0.848
YouSee-Power,Hiroyuki Sawano,anime,0.35,0.0942
Shonen Jump,Rustage;Fabvl;None Like Joshua;Connor Quest!;Eddie Rath;iBringDaLULZ;Cdawgva;Zach Boucher;Shwabadi;Divide Music;GameboyJones;Shao Dow;DizzyEight;FrivolousShara;DiggzDaProphecy;Dreaded Yasuke;BassedOlaf;Daddyphatsnaps,anime,0.732,0.786
Guren No Yumiya (Attack On Titan),Otaku,anime,0.497,0.343
The Path of the wind,Otaku,anime,0.383,0.327
Overlord,Rustage;Burefu,anime,0.875,0.578
Theme of Violet Evergarden,Evan Call,anime,0.28,0.113
I beg you,Aimer,anime,0.893,0.478
Good Morning [New] World!,BURNOUT SYNDROMES,anime,0.916,0.483
Gol D Roger,Rustage,anime,0.877,0.813
ワルツのレター,Macaroni Empitsu,anime,0.734,0.69
BROKEN,BiSH,anime,0.925,0.435
Ghost Rule,DECO*27,anime,0.894,0.472
ALONE,神崎エルザ;ReoNa,anime,0.847,0.458
Vegeta - Super Saiyan,Bruce Faulconer,anime,0.893,0.173
Por Siempre Soñando,Adrian Barba,anime,0.872,0.636
"Tengo la Fe (From ""Digimon"")",Nattalia Sarria,anime,0.738,0.83
Obsolete,Meychan,anime,0.933,0.761
Rap de Jack el Destripador,Doblecero,anime,0.795,0.481
"Traitor's Requiem (From ""JoJo's Bizarre Adventure: Golden Wind"") - Spanish Version",Tricker,anime,0.909,0.367
Zankyou Sanka,Danie Green,anime,0.968,0.701
Touch off,UVERworld,anime,0.891,0.215
Kaikai Kitan,Eve,anime,0.919,0.565
Diver,NICO Touches the Walls,anime,0.912,0.458
Baki,Vxnity,anime,0.738,0.596
ハイキュー!!,Yuki Hayashi;Asami Tachibana,anime,0.585,0.371
Watashi No Uso (Your Lie in April Original Soundtrack),Theishter,anime,0.0154,0.102
Wozwald,Yuu Miyashita;NILFRUITS,anime,0.74,0.914
Yamiyo,Eve,anime,0.628,0.257
Torch of Liberty,KANA-BOON,anime,0.934,0.356
Tsukuyomi,Khantrast;Musicality,anime,0.754,0.476
Cry Baby but is it okay if it's lofi?,Kijugo,anime,0.22,0.477
Akatsuki,Beau.,anime,0.663,0.49
You Got Jokes,Khantrast,anime,0.677,0.756
Bauklotze,Hiroyuki Sawano,anime,0.705,0.226
足跡,the peggies,anime,0.799,0.784
きみの名前,藤川千愛,anime,0.563,0.281
Baddest Bitch,Shiki-TMNS;Kodama Boy;Big Gay,anime,0.632,0.467
ないない,ReoNa,anime,0.758,0.821
Kyouran Hey Kids but is it okay if it's lofi?,Kijugo,anime,0.58,0.79
I Love...,Official HIGE DANdism,anime,0.706,0.385
春はゆく,Aimer,anime,0.427,0.227
The Girl in the Blue Window,Takatsugu Muramatsu,anime,0.103,0.165
Polaris but is it okay if it's lofi?,Kijugo,anime,0.272,0.557
forget-me-not,ReoNa,anime,0.918,0.509
Haru ni yuraredo kimi omou,kobasolo;kopi,anime,0.939,0.694
AntiSystem's,jon-YAKITORY;Ado,anime,0.959,0.593
Cloudy Springs,Kainbeats;softy,anime,0.0863,0.193
春愁,Mrs. GREEN APPLE,anime,0.444,0.739
デート・ア・ライブ,sweet ARMS,anime,0.927,0.486
Fuwa Fuwa Time,Sakurakou K-ON Bu,anime,0.982,0.42
"Uso (From ""Fullmetal Alchemist: Brotherhood"")",LoFoxy;Sakura,anime,0.122,0.159
Reminiscence,Satoshi Takebe,anime,0.0743,0.204
Kai's Theme & Agni Kai,Samuel Kim,anime,0.75,0.328
Killer,Yugo Kanno,anime,0.0578,0.0575
Eyes On Me (Eren Jaeger Rap),Rustage;McGwire,anime,0.81,0.297
Pokémon Theme,Kato,anime,0.489,0.48
Sign (Naruto Shippuden),Otaku,anime,0.203,0.454
Cyber Psycho (Cyberpunk Edgerunners),Daddyphatsnaps,anime,0.617,0.514
"Turn it Up (Team 7 Rap) [feat. NerdOut, Lex Bratcher & Shao Dow]",Rustage;NerdOut;Lex Bratcher;Shao Dow,anime,0.807,0.202
Just a Lonely Boy ~WANDS 第5期 ver.~,WANDS,anime,0.896,0.606
"Sola Nunca Estarás (Caprichosa) [Ending ""D.B. G T.""]",Ricardo Silva,anime,0.889,0.918
略奪,Miyakawa-kun,anime,0.905,0.899
ディア ロンリーガール,Miliyah,anime,0.709,0.213
Outro : Day 2,ENHYPEN,anime,0.586,0.0368
Baki Rap. El Campeón,MegaR,anime,0.849,0.807
Yūgen,Keyblade,anime,0.74,0.886
Wolf in Sheep's Clothing,Bastiancortesxv,anime,0.8,0.616
"Luz de Luna (From ""Sailor Moon"")",Nattalia Sarria,anime,0.927,0.755
Blue Dream,Mauren Mendo,anime,0.486,0.232
Pilares Rap. Los Guardianes de la Noche,MegaR,anime,0.815,0.489
レイン,SID,anime,0.793,0.641
うちはイタチ,Yasuharu Takanashi;YAIBA,anime,0.941,0.392
Taikutsu,Hideki Taniuchi,anime,0.275,0.186
Crybaby,Kensuke Ushio,anime,0.371,0.101
3分29秒,Hitorie,anime,0.914,0.692
Again,Torby Brand,anime,0.26,0.104
Kioku (Yosuga No Sora Original Soundtrack),PianoDeuss,anime,0.0419,0.198
DROP,美波,anime,0.877,0.541
Low of Solipsism Ⅱ,Yoshihisa Hirano,anime,0.533,0.32
M八七,Kenshi Yonezu,anime,0.719,0.334
アイロニ,majiko,anime,0.703,0.418
少女S,SCANDAL,anime,0.881,0.887
ユキトキ,yanaginagi,anime,0.888,0.637
マシ・マシ,NICO Touches the Walls,anime,0.885,0.866
ユキトキ,yanaginagi,anime,0.89,0.628
The Sixth Station,Joe Hisaishi,anime,0.0463,0.0392
Re:member,FLOW,anime,0.901,0.715
第六感,Reol,anime,0.959,0.835
"Unravel (From ""Tokyo Ghoul"")",Palademix;Nostalgic,anime,0.221,0.183
明け星,LiSA,anime,0.867,0.215
プライド革命,CHiCO with HoneyWorks,anime,0.937,0.514
アイリス,Eir Aoi,anime,0.893,0.701
Big Stunna,Khantrast;Junoflo,anime,0.804,0.835
Legend,Rustage;Shwabadi;Connor Quest!,anime,0.959,0.633
King & Ashley,MY FIRST STORY,anime,0.957,0.444
ファンファーレ,sumika,anime,0.945,0.715
オアイコ,Aimer,anime,0.718,0.735
恋愛脳,Nanawoakari,anime,0.941,0.922
Bound by Blood,Rustage;Shwabadi;Connor Quest!,anime,0.907,0.471
旅人の唄,大原ゆい子,anime,0.668,0.495
Unholy God,Rustage;Shwabadi;Connor Quest!;Kiwwi,anime,0.904,0.457
Rasen,jon-YAKITORY;Ado,anime,0.761,0.302
A Bitter Rain,BigRicePiano,anime,0.0217,0.183
小さな恋のうた,高木さん(CV:高橋李依),anime,0.713,0.607
Song of Storms,Kato,anime,0.366,0.317
裸の旅人,Macaroni Empitsu,anime,0.749,0.649
Heikousen,Eve;suis from Yorushika,anime,0.647,0.295
Discovering the Past,Evan Call,anime,0.0401,0.0397
Intro : Walk the Line,ENHYPEN,anime,0.779,0.275
Natsuyume noisy,亜咲花,anime,0.938,0.533
"Mi Corazón Encantado (Opening ""D.B. G T."")",Ricardo Silva,anime,0.862,0.704
lovin',Mrs. GREEN APPLE,anime,0.94,0.858
ボーイズ・ミーツ・ワールド,Macaroni Empitsu,anime,0.742,0.765
Torneo Raitai Rap (Yujiro vs Kaku),MegaR,anime,0.863,0.638
Barbablanca Rap. Leyenda del Mar,MegaR,anime,0.922,0.311
Garou Miedo Cósmico vs Saitama Rap. Yin Yang,Darckstar,anime,0.809,0.622
Baki vs Mohammad Ali Jr. Torneo Raitai Rap,Kballero Rap,anime,0.905,0.742
Rap de Uzui,Doblecero,anime,0.75,0.564
Thor vs. Lu Bu,Adlomusic,anime,0.903,0.24
Sasaki Kojiro vs Poseidón Rap. Superación vs Perfección,Bynmc;BenderCat,anime,0.907,0.42
HANABI,Ikimonogakari,anime,0.962,0.461
LINE,Sukima Switch,anime,0.875,0.306
red swan but it's lofi (attack on titan),kurochuu.,anime,0.201,0.353
Jiren's Power,Tha J-SQUAD;Remix Maniacs,anime,0.823,0.466
エウテルペ,EGOIST,anime,0.449,0.172
Fukashigi no Carte - Lofi Version,Kenma,anime,0.316,0.0972
lvs(var),Kensuke Ushio,anime,0.173,0.433
L no Shiso,Hideki Taniuchi,anime,0.497,0.224
Blue Bird (Naruto) - Trap Remix,Musicality;mellowthemanic,anime,0.511,0.447
path of the wind (my neighbor totoro lofi),luvbyrd,anime,0.439,0.684
white silence (album version),TK from Ling tosite sigure,anime,0.355,0.224
Here,JUNNA,anime,0.801,0.594
"D.V.M.N. -Theme From ""DEVILMAN crybaby""-",Kensuke Ushio,anime,0.844,0.416
Enemy - Drill Remix,Musicality,anime,0.489,0.304
Zeek's Plan,KOHTA YAMAMOTO,anime,0.488,0.0344
Something In The Way,Samuel Kim,anime,0.419,0.0379
GATE OF STEINER,佐々木恵梨,anime,0.612,0.367
Mirror,Rei Yasuda,anime,0.916,0.471
Heading Home,Celestial Alignment,anime,0.112,0.157
Raiden Shogun Theme (Judgement of Euthymia),Samuel Kim,anime,0.586,0.125
Love (Gaara Rap) [feat. Cg5],Rustage;CG5,anime,0.677,0.334
NEW ME,LiSA,anime,0.719,0.281
Uragirimonono Requiem - Diavolo Ver.,Yugo Kanno,anime,0.92,0.365
Blind to you (Remaster for 星の消えた夜に 2022),Aimer,anime,0.488,0.42
Change the World (Obito Rap) [feat. Shwabadi],Rustage;Shwabadi,anime,0.562,0.368
Hacking to the Gate - symphonic ver.,いとうかなこ,anime,0.614,0.301
Supernova,Rustage;Shofu;Shwabadi;Connor Quest!;Breeton Boi;954mari;PE$O PETE;Shao Dow;Lex Bratcher;Louverture;Khantrast,anime,0.889,0.749
Across the Violet Sky,Evan Call,anime,0.233,0.128
ドレミファアンパンマン,ドリーミング,anime,0.678,0.966
Bleed Gray (Akatsuki Rap),Rustage;Fabvl,anime,0.728,0.386
Hands Up To The Sky,Jake Eaw,anime,0.269,0.26
The Hero (One Punch Man),Otaku,anime,0.158,0.112
Tangled in the Web (Spider-Man Rap),Rustage;Ben Schuller,anime,0.772,0.39
A Cruel Angel's Thesis (Evangelion),Kato,anime,0.151,0.339
"La Última Batalla - Ultimatte Battle, Ultra Instinct Goku - Jiren",Ricardo Silva,anime,0.551,0.424
Brand New Love [WANDS 第 5 期 ver.],WANDS,anime,0.854,0.578
Overdrive,Taku Iwasaki,anime,0.822,0.193
Reason for singing,IA,anime,0.919,0.643
Cat 2,[Alexandros],anime,0.896,0.519
David Bowieのように,WANDS,anime,0.902,0.499
R.I.P. (Rekt in Pieces),Keyblade,anime,0.861,0.426
ピルグリム,神崎エルザ,anime,0.9,0.635
Kill Me If You Can,[Alexandros],anime,0.975,0.309
Y No Fue,Keyblade,anime,0.849,0.528
Omokage,Gabriela Vega,anime,0.794,0.506
Disorder,神崎エルザ,anime,0.915,0.584
勇者たち,Miliyah,anime,0.807,0.615
"Mi Mañana (From ""Digimon Tamers"")",Nattalia Sarria,anime,0.871,0.654
Rap Garou Cósmico,Doblecero,anime,0.69,0.192
FACTORY,Mrs. GREEN APPLE,anime,0.713,0.708
呪術師・伏黒恵,照井順政,anime,0.774,0.28
空色デイズ,Shoko Nakagawa,anime,0.949,0.543
レーゾンデートル,Eve,anime,0.795,0.629
Spring's Melody,Torby Brand,anime,0.309,0.136
KNOW KNOW KNOW,DOES,anime,0.936,0.674
"Unravel (From ""Tokyo Ghoul"") - Lofi Remix",Kenma,anime,0.0961,0.344
コノユビトマレ,JUNNA,anime,0.924,0.441
オンリー,大原ゆい子,anime,0.812,0.68
Ring of Fortune,佐々木恵梨,anime,0.787,0.784
Kiss of Death but is it okay if it's lofi?,Kijugo,anime,0.331,0.305
奏(かなで),Sukima Switch,anime,0.666,0.461
きらりらり,KANA-BOON,anime,0.932,0.725
アイデンティティ,Kiro Akiyama,anime,0.889,0.492
MONSTER,Reol,anime,0.968,0.359
Melancholy,Jisatsu,anime,0.0419,0.107
歌よ,Belle,anime,0.277,0.161
Resolution,Haruka Tomatsu,anime,0.981,0.501
Departure but is it okay if it's lofi?,Kijugo,anime,0.348,0.364
白銀,LiSA,anime,0.888,0.282
正解不正解,CIVILIAN,anime,0.865,0.483
7 Warlords,Rustage;Shwabadi;Lex Bratcher;DizzyEight;Shofu;PE$O PETE;Connor Quest!,anime,0.879,0.401
Next To You but is it okay if it's lofi?,Kijugo,anime,0.257,0.54
Crossing Field but is it okay if it's lofi?,Kijugo,anime,0.424,0.155
Shinobi No Kami (Hashirama Rap),Rustage,anime,0.841,0.672
Omoide Shiritori,DIALOGUE+,anime,0.96,0.788
out my window,Jisatsu;Elijah Lee,anime,0.0858,0.0386
白銀,LiSA,anime,0.888,0.282
I AM HIM (Yujiro),Daddyphatsnaps;PE$O PETE,anime,0.705,0.696
Eren Zahyo,Hiroyuki Sawano,anime,0.547,0.0542
The GOAT (Whitebeard),Daddyphatsnaps,anime,0.614,0.558
"""DEVILS NEVER CRY""(スタッフロール)",Capcom Sound Team,anime,0.951,0.159
Avatar: the Last Airbender,Kato,anime,0.127,0.229
Moonwalker,Fabvl,anime,0.718,0.58
Destiny Epic Rap,Zarcort,anime,0.781,0.611
働く女,Macaroni Empitsu,anime,0.505,0.752
"Loneliness (from ""Naruto Shippuden"") - Piano Lullaby",Anime Piano Dreamers,anime,0.0138,0.378
カーペット夜想曲,Macaroni Empitsu,anime,0.864,0.658
アイリメンバーU,WANDS,anime,0.841,0.595
航海の唄,Sayuri,anime,0.949,0.302
20-CRY-,Miliyah,anime,0.575,0.522
Outro : Cross the Line,ENHYPEN,anime,0.488,0.436
Mi perro vive mejor que tú (feat. Kronno Zomber),Zarcort;Kronno Zomber,anime,0.64,0.534
魔弾 〜Der Freischutz〜,T.M.Revolution,anime,0.994,0.644
Epitafio,Keyblade,anime,0.939,0.812
Soy el Origen (Assassin's Creed: Origins Rap),Keyblade,anime,0.742,0.374
"Ángeles y Demonios (From ""Dragon Ball Super"")",Laharl Square;omar1up,anime,0.658,0.805
Baki. Convictos Condenados Rap,Kballero Rap,anime,0.86,0.781
Hacha Suculenta,DeGoBooM,anime,0.692,0.767
Buda vs Hajun,Doblecero,anime,0.965,0.349
Cuestión de Fe (Outlast 2 Rap),Keyblade,anime,0.803,0.668
Hallowed Be Thy Name,Cradle Of Filth,black-metal,0.972,0.225
Doomswitch,Make Them Suffer,black-metal,0.952,0.126
Bartzabel,Behemoth,black-metal,0.913,0.187
I Want to Be with You,Sadness,black-metal,0.466,0.0737
Nymphetamine Fix,Cradle Of Filth,black-metal,0.905,0.253
Fra dyden,ORM,black-metal,0.664,0.0371
Deathcrush,Mayhem,black-metal,0.908,0.208
Maha-Kali,Dissection,black-metal,0.853,0.648
Devadevam,Rotting Christ,black-metal,0.809,0.0706
O Father O Satan O Sun!,Behemoth,black-metal,0.92,0.183
Gateways,Dimmu Borgir,black-metal,0.943,0.15
Blow Your Trumpets Gabriel,Behemoth,black-metal,0.945,0.169
HALLOWED GROUND,Avhath,black-metal,0.899,0.118
Autre temps,Alcest,black-metal,0.548,0.128
Souvenirs d'un autre monde,Alcest,black-metal,0.704,0.245
Χ Ξ Σ - 666,Rotting Christ,black-metal,0.758,0.0993
Sapphire,Alcest,black-metal,0.76,0.199
Freezing Moon,Mayhem,black-metal,0.974,0.0943
Immortal Rites,Morbid Angel,black-metal,0.934,0.36
Ov Fire and the Void,Behemoth,black-metal,0.973,0.152
Hatekeeper,End It,black-metal,0.992,0.357
Apophis,Shemhamforash,black-metal,0.983,0.106
Manic Cure,I AM,black-metal,0.994,0.0992
Puritania,Dimmu Borgir,black-metal,0.969,0.163
FELO DE SE,Avhath,black-metal,0.899,0.0369
Heaven on Earth,I AM,black-metal,0.937,0.0599
Dunkelheit,Burzum,black-metal,0.545,0.438
The Annual Horrors,Avhath,black-metal,0.944,0.115
Burning Heart - Survivor Cover,Eshtadur,black-metal,0.921,0.397
Once upon the Cross,Deicide,black-metal,0.95,0.313
Legion,Gruzja,black-metal,0.908,0.236
From the Cradle to Enslave,Cradle Of Filth,black-metal,0.926,0.0972
K.I.N.G,Satyricon,black-metal,0.954,0.398
Her Ghost in the Fog,Cradle Of Filth,black-metal,0.996,0.0386
Give Up / Vas a Morir,End It,black-metal,0.932,0.734
Until It Is Not,Wiegedood,black-metal,0.943,0.0306
Wybór Nie Zakaz,Gruzja,black-metal,0.973,0.25
The Great Stone War,Winds of Plague,black-metal,0.976,0.137
Origins and Endings,Winds of Plague,black-metal,0.929,0.252
Courting Baphomet,Cradle Of Filth,black-metal,0.968,0.421
Ins Niemandsland,Kanonenfieber,black-metal,0.926,0.213
Lilith,Therion,black-metal,0.8,0.428
One Way Track,End It,black-metal,0.939,0.394
Leblos,Eisregen,black-metal,0.963,0.607
Angels of Debauchery,Winds of Plague,black-metal,0.959,0.28
Flagellation,Samael,black-metal,0.973,0.286
Crown,Samael,black-metal,0.921,0.399
Midnight Queen,Sarcófago,black-metal,0.804,0.145
Till We Meet Again,Samael,black-metal,0.943,0.257
Ordsmedar Av Rang,Kvelertak,black-metal,0.823,0.128
Years of Silence,Thurisaz,black-metal,0.738,0.242
Dream House,Deafheaven,black-metal,0.804,0.0954
A Desolation Song (2016 - Remaster),Agalloch,black-metal,0.666,0.319
Sur l'océan couleur de fer,Alcest,black-metal,0.306,0.115
The Death of Love,Cradle Of Filth,black-metal,0.959,0.396
Kodama,Alcest,black-metal,0.573,0.245
In The Shadow Of Our Pale Companion (2016 - Remaster),Agalloch,black-metal,0.846,0.0698
"Floden, som kan skabe",ORM,black-metal,0.65,0.0605
Ora Pro Nobis Lucifer,Behemoth,black-metal,0.986,0.0591
Affront Final,Akitsa,black-metal,1.0,0.0441
In Linear Lights,In The Burial,black-metal,0.944,0.0375
The Archive,Wormwood,black-metal,0.948,0.134
Chainsaw Gutsfuck,Mayhem,black-metal,0.828,0.279
Wild North West,Vreid,black-metal,0.865,0.191
Ensamvarg,Kvaen;Rasmus Rova;Sebastian Ramstedt,black-metal,0.795,0.336
Post-God Nirvana,Behemoth,black-metal,0.685,0.0395
Happy End,Gruzja,black-metal,0.863,0.637
Primordial,Mortuary Drape,black-metal,0.997,0.0828
Rid You of Your Flesh,LIK,black-metal,0.989,0.113
A Dying God Coming into Human Flesh,Celtic Frost,black-metal,0.329,0.0793
The Deathless Sun,Behemoth,black-metal,0.962,0.156
Adils fall,Månegarm,black-metal,0.93,0.54
Jesus' Tod,Burzum,black-metal,0.93,0.0341
Babalon A.D. (So Glad for the Madness),Cradle Of Filth,black-metal,0.981,0.204
Versvs Christvs,Behemoth,black-metal,0.883,0.142
Protection,Alcest,black-metal,0.901,0.171
Raven Clows,Moonspell,black-metal,0.892,0.581
A Fine Day to Die,Bathory,black-metal,0.931,0.0371
Blind Faith,End It,black-metal,0.931,0.453
Ostatnie tchnienie Nosferatu,Truchło Strzygi,black-metal,0.924,0.285
Onkel Fritze,Eisregen,black-metal,0.993,0.152
Discord,Kvelertak;Nate Newton,black-metal,0.981,0.103
Urjotun,Enslaved,black-metal,0.908,0.564
Leather And Metal,Cruel Force,black-metal,0.997,0.615
Mind Corruption,Hypocrisy,black-metal,0.846,0.333
Nightside of Eden,Therion,black-metal,0.739,0.308
The Soul Receiver,Old Man's Child,black-metal,0.922,0.277
Invocation of Naamah,Therion,black-metal,0.727,0.141
Transilvanian Hunger - Studio,Darkthrone,black-metal,1.0,0.0215
Fleischbrand,Eisregen,black-metal,0.939,0.315
The Blazing Monoliths of Defiance,Dimmu Borgir,black-metal,0.949,0.112
Tales of Thy Spineless,Hypocrisy,black-metal,0.958,0.139
Entranced By the Wolfshook,Bölzer,black-metal,0.901,0.0978
Blutgeil,Eisregen,black-metal,0.882,0.757
Mother North,Satyricon,black-metal,0.995,0.0263
Valley of the Damned,Hypocrisy,black-metal,0.984,0.0724
The Ones Who Came Before,Samael,black-metal,0.94,0.126
Asteapta-Ma Dincolo (De Moarte),Bucovina,black-metal,0.965,0.154
Rebirth by Blasphemy,Midnight,black-metal,0.944,0.221
Utrydd Dei Svake,Kvelertak,black-metal,0.747,0.117
Vive La France,al'Tyr,black-metal,0.98,0.0572
Near,Deafheaven,black-metal,0.48,0.157
Triumph of Death,Vader,black-metal,0.959,0.299
The Iron Gate,I AM,black-metal,0.962,0.107
Turm am Hang,Horn,black-metal,0.847,0.268
Til Satan,Ljå,black-metal,0.994,0.0336
Mod døden,ORM,black-metal,0.674,0.0598
Obsidian Spires,De Profundis,black-metal,0.953,0.246
The Satanist,Behemoth,black-metal,0.943,0.338
You Without End,Deafheaven,black-metal,0.817,0.276
Sunbather,Deafheaven,black-metal,0.804,0.112
The Sound of Hunger Rises,Xanthochroid,black-metal,0.829,0.148
Temple of Light,Negator,black-metal,0.927,0.107
Pulse,Ihsahn,black-metal,0.474,0.0988
Homewards,Groza,black-metal,0.983,0.0353
Wishlist,End It,black-metal,0.925,0.589
I Demonens Bok,Khold,black-metal,0.951,0.467
Maha-Kali,Dissection,black-metal,0.836,0.655
A Poisoned Gift,Moonspell,black-metal,0.826,0.109
Devil is Your Master,Devil Master,black-metal,0.991,0.0487
Conquer All,Behemoth,black-metal,0.927,0.253
Steampop,Gruzja,black-metal,0.942,0.401
Zagłada,Truchło Strzygi,black-metal,0.927,0.07
Left Hand Path,Entombed,black-metal,0.927,0.219
End It,End It,black-metal,0.917,0.391
Shadows Over Transylvania,Dark Funeral,black-metal,0.991,0.0352
Sledge Hammer Facelift,Rose Funeral,black-metal,0.975,0.179
Aži Dahāka,Therion,black-metal,0.87,0.264
Sorrow Infinite and Darkness,Nidingr,black-metal,0.95,0.0559
Unbreakable,Winds of Plague,black-metal,0.947,0.286
Herr Spiegelmann,Moonspell,black-metal,0.564,0.037
Drop the Match,Winds of Plague,black-metal,0.894,0.35
Dýrafjörður,Sólstafir,black-metal,0.443,0.0364
Martyrium,Windir,black-metal,0.865,0.16
The Blazing Monoliths of Defiance,Dimmu Borgir,black-metal,0.949,0.112
Hero,Bölzer,black-metal,0.919,0.293
Mkultra,Toxic Holocaust,black-metal,0.982,0.224
In Defiance of Existence,Old Man's Child,black-metal,0.846,0.175
Stay,Cradle Of Filth,black-metal,0.772,0.189
Mein Eichensarg,Eisregen,black-metal,0.918,0.108
Into The Pentagram,Samael,black-metal,0.729,0.119
Ceremony of Opposites,Samael,black-metal,0.846,0.207
Svartmesse,Kvelertak,black-metal,0.876,0.32
Solar Soul,Samael,black-metal,0.981,0.256
Circle The Wagons,Darkthrone,black-metal,0.936,0.333
To Our Martyrs,Samael,black-metal,0.969,0.447
Finisterra,Moonspell,black-metal,0.951,0.341
Iron Cage,Toxic Holocaust,black-metal,0.984,0.277
The End of Man Will Bring Peace to This Earth,Portrayal of Guilt,black-metal,0.879,0.189
Decrystallizing Reason,Emperor,black-metal,0.951,0.0323
Black Metal,Venom,black-metal,0.756,0.444
Endless...,Thurisaz,black-metal,0.499,0.172
Progenies of the Great Apocalypse,Dimmu Borgir,black-metal,0.939,0.097
Great Mass of Color,Deafheaven,black-metal,0.875,0.462
Nexion 218,Dissection,black-metal,0.726,0.221
Halo,(DOLCH),black-metal,0.618,0.267
The Maw,Imperialist,black-metal,0.947,0.151
God = Dog,Behemoth,black-metal,0.984,0.0739
Evig,Khold,black-metal,0.944,0.135
HandMadeGod,Moonspell,black-metal,0.911,0.488
"Trance/Floden, som kan lede",ORM,black-metal,0.114,0.0365
Cerecloth,Naglfar,black-metal,0.967,0.034
Frightened Teeth,Avhath,black-metal,0.983,0.107
Abysmo,Moonspell,black-metal,0.947,0.258
Fire God and Fear,Rotting Christ,black-metal,0.757,0.147
Rökkur,Sólstafir,black-metal,0.497,0.039
Haureus,Ajattara,black-metal,0.92,0.46
I Am The Black Wizards,Emperor,black-metal,0.947,0.0891
Hell's Master of Hell,Joel Grind,black-metal,0.995,0.178
Kunnes Taivas Meidät Erottaa,Ajattara,black-metal,0.686,0.217
Strumień Świadomości,Truchło Strzygi,black-metal,0.886,0.365
Apolitical,End It,black-metal,0.987,0.606
Golgotha's Cruel Song,Devil Master,black-metal,0.961,0.321
In The Sign of the Horns,Dark Funeral,black-metal,0.98,0.0358
Hågkomst av ett liv (feat. Ellinor Videfors),Månegarm;Ellinor Videfors,black-metal,0.204,0.0629
Dionysus,Sólstafir,black-metal,0.907,0.184
The Blue Mists of Night,Empyrium,black-metal,0.688,0.261
The Bestial Avenger,Nifelheim,black-metal,0.974,0.146
Auns söner,Månegarm,black-metal,0.958,0.575
L'amour est bleu - Mellow Version,Therion,black-metal,0.675,0.357
Beyond the Celestial Veil,Imperialist,black-metal,0.907,0.165
One Thousand Years of Rain,Enslaved,black-metal,0.987,0.144
Celestial Deconstruction,1349,black-metal,0.981,0.0393
On Horns Impaled,Watain,black-metal,0.905,0.0739
Abyssos Antithesis,1349,black-metal,0.911,0.0708
Blodssvik,Windir,black-metal,0.853,0.167
Furor Diabolicus,Watain,black-metal,0.972,0.0988
Godhate,Dark Funeral,black-metal,0.985,0.0369
Dirge,Portrayal of Guilt,black-metal,0.911,0.0565
Ataegina - re-mastered version,Moonspell,black-metal,0.799,0.101
Fires Roar in the Palace of the Moon,Wolves In The Throne Room,black-metal,0.944,0.0342
Punish Them,Anaal Nathrakh,black-metal,0.696,0.0737
Hell Is Where I Stay,Hypocrisy,black-metal,0.902,0.224
War Within,Hypocrisy,black-metal,0.959,0.358
Dis moi poupée,Therion,black-metal,0.935,0.606
Seeing Red,Entombed,black-metal,0.973,0.148
En Alabama,Therion,black-metal,0.919,0.643
The Darkness That Embraces Me,Immortal,black-metal,0.956,0.183
Time's Edge,Toxic Holocaust,black-metal,0.987,0.317
I Am the Labyrinth,Mayhem,black-metal,0.873,0.0458
Agent Orange,Sodom,black-metal,0.988,0.253
Not Unlike The Waves (2016 - Remaster),Agalloch,black-metal,0.861,0.117
A Celebration For The Death Of Man... (2016 - Remaster),Agalloch,black-metal,0.549,0.235
Sólverv,Vreid,black-metal,0.969,0.0465
Damnations Jaw,Kvaen;Mike Wead,black-metal,0.89,0.0376
Toinen Tuleminen,Sarastus,black-metal,0.928,0.0521
Kuin Öinen Meri,Havukruunu,black-metal,0.99,0.0361
Old Metal,Power From Hell,black-metal,0.834,0.44
Eaten,Bloodbath,black-metal,0.967,0.198
Gloria Ablaze,Kampfar,black-metal,0.992,0.0348
Demonon Vrosis,Rotting Christ,black-metal,0.935,0.221
Song to Say Goodbye,Harakiri for the Sky,black-metal,0.942,0.322
Naufrage Contemporain,Akitsa,black-metal,0.991,0.031
Quintessence,Darkthrone,black-metal,0.737,0.275
Advent Anathema,Imperialist,black-metal,0.983,0.0816
Shrines in Cinder,Devil Master,black-metal,0.94,0.187
Nattens Barn,Myrkur,black-metal,0.846,0.0588
The Key of The Moonpiercer,Warmoon Lord,black-metal,0.855,0.0757
Pimeä,Moonsorrow,black-metal,0.95,0.125
Parallax Descends,Imperialist,black-metal,0.955,0.0518
Mercurian Dusk,Imperialist,black-metal,0.993,0.0376
Au Bord Du Gouffre,Regarde Les Hommes Tomber,black-metal,0.983,0.0463
Abhorrent Display,Avhath,black-metal,0.676,0.0338
Valley of the Ravens,Bewitcher,black-metal,0.939,0.567
Erblicket Die Tochter Des Firmaments,Burzum,black-metal,0.742,0.111
Mirror Reflection & The Hammer Reinvention,Woods Of Ypres,black-metal,0.949,0.254
Spaceman,The Kovenant,black-metal,0.971,0.35
Legions,Winds of Plague,black-metal,0.929,0.0574
Carousel,Wiegedood,black-metal,0.978,0.0377
Corrosive Survival,LIK,black-metal,0.978,0.437
